,0
35000,"americans, ', enthusiasm, travel, has, rebounded, levels, unseen, since, broad, rollout, couid, -, nineteen, vaccines, last, year, ,, as, their, wanderlust, eclipses, hesitation, fueled, by, omicron, delta, virus, variants, ."
35001,"which, vaccines, are, only, thirty, %, effective, or, less"
35002,"i, had, currently, have, no, trust, government, or, medicopharmecutical, pyramid, scheme, &, amp, ;, my, local, doctor, then, didn, ', i, help, that, was, long, time, ago, &, amp, ;, i, have, continued, educate, myself, keep, open, mind, ., i, ', i, happy, couid, vaccine, exists, i, have, choice, take, it, ."
35003,"instead, having, dialog, with, me, about, my, vaccine, concerns, when, my, daughter, was, baby, ,, i, was, banned, that, pediatrician, ', i, office, ., i, leaned, really, hard, into, holistic, medicine, then, ., i, heard, lot, stories, about, vaccine, injuries, being, downplayed, /, ignored, by, pharm, industry, ."
35004,"about, fucking, time, they, hold, themselves, accountable, narrative, ., i, ', i, not, going, get, political, my, twitter, feed, but, i, have, vaccinated, couid, also, ,, when, my, kids, were, little, ,, chose, not, do, standard, childhood, vaccines, ., transparency, builds, trust, ., that, ', i, it, ."
35005,"feb, ., ith, two thousand and twenty-two, ,, cac, changed, definition, "", vaccine, i, which, has, always, been, described, "", provide, immunity, i, because, they, falsely, used, this, term, two, years, describe, couid, syringe, which, does, not, provide, total, immunity, ,, they, simply, just, changed, term, altogether, :"
35006,"before, vaccines, came, out, ,, it, was, one hundred, %, just, sayin, ."
35007,"real, question, is, :, how, is, there, no, herpes, vaccine, yet, #, allvirusesmatter"
35008,"you, have, almost, same, risk, other, vaccines, we, all, have, get, go, school, ., funny, how, nobody, is, complaining, about, them, ."
35009,"#, dye, :, laos, is, vaccinating, youth, against, #, covid19, thanks, part, vaccine, donations, by, american, people, ., is, supporting, youth, vaccinations, enable, students, safely, return, classroom, ,, many, whom, have, been, out, school, nine, months, due, closures, ."
35010,"and, way"
35011,"be, considered, fully, vaccinated, your, primary, doses, vaccine, must, be, less, than, two hundred and seventy, days, old, ., if, you, received, your, primary, does, more, than, two hundred and seventy, days, ago, you, need, booster, be, considered, fully, vaccinated, ., currently, there, is, no, end, date, validity, booster"
35012,"you, mean, anti, vaccine, that, codes, now, extinct, red, yes, ,, we, are, because, it, ', i, useless, ., it, never, sterilized, upper, airway, because, it, insufficiently, stimulated, salt, ."
35013,"i, was, hoping, attend, conference, march, but, i, /, o, indoor, masking, that, will, be, impossible, ., data, one, way, masking, efficacy, was, established, vaccinated, patients, not, vaccine, non, -, responders, like, me, four, /"
35014,"vaccine, card, ., not, paypal, ethereal, ., i, want, this, shirt, ., venom, cashapp, ., i, need, essay, now, im, willing, pay, ., not, shirt"
35015,"no, ., i, work, healthcare, ., we, advocate, vaccines, every, day, because, vaccines, save, lives, ."
35016,"just, as, it, i, i, inappropriate, pretend, it, i, i, two thousand and nineteen, ,, it, i, i, also, inappropriate, pretend, its, two thousand and twenty, ,, when, we, had, no, vaccine, somewhat, inaccurate, views, how, virus, spreads, ."
35017,"yes, ,, one, most, common, rare, side, effects, influenza, vaccine, years, ."
35018,"#, droid, says, :, "", this, is, basically, nature, ', i, vaccine, that, is, running, through, community, "", i, rand, paul, omicron, if, rand, ', i, commentary, was, literally, sponsored, by, couid, -, nineteen, ,, how, could, you, tell, difference, one"
35019,"historical, vaccine, safety, concerns"
35020,"who, are, they, lockdowns, ,, masks, ,, trump, vaccine, started, under, trump, ., it, was, worldwide, not, just, us, ."
